trnx_ID,amtFraud,ship_to_alternate_address,is_overnight_shipping,payment_network,payment_type,avs_response_code,number_items,avg_trnx_amount_per_item,is_promo_code_used,guest_checkout,is_night_order,is_phone_valid,email_on_file,session_length_in_mins,cookie_is_seen_before,is_browser_language_translated,is_IP_address_masked,email_domain,number_session_from_IP_past_24hr,ip_in_alternate_zip,dist_ip_to_home_zip,ip_address,Zipcode,Latitude,Longitude
30ZVC7B1E1,0,0,0,Amex,Credit,Z,5,90.06281832,1,1,0,1,0,14,0,0,0,yahoo.co.uk,2,1,6.040681256,215.119.50.201,2324,41.98,-70.97
OSMU80OEZQ,0,0,0,Visa,Debit,Y,2,125.3671259,1,1,1,1,1,15,1,0,0,gmail.com,1,0,0,199.113.143.212,87108,35.11,-106.62
P3QY82PG06,0,0,0,Discover,Debit,Y,3,50.54294576,1,1,0,1,0,10,0,0,0,att.net,3,0,0,200.220.98.150,13037,43.04,-75.87
W3UFSDLZ0E,0,1,0,Mastercard,Other,Z,5,89.38135218,0,0,0,1,1,13,0,1,0,xmaily.com,2,0,0,210.66.62.45,32250,30.29,-81.39
HLOUZ5J3FZ,0,0,0,Mastercard,Credit,Y,6,141.2723225,0,1,0,1,0,9,0,0,0,xmaily.com,1,0,0,95.139.6.24,17356,39.89,-76.6
9E98Z87SOP,128.1677916,0,1,Mastercard,Debit,Y,3,42.72259719,0,1,0,1,0,16,0,0,0,yopmail.com,1,0,0,16.33.59.175,90038,34.08,-118.32
NR500FMDOP,122.4712977,0,1,JCB,Debit,Y,2,61.23564886,1,1,0,1,0,13,0,0,0,yahoo.com,1,1,9.817949097,215.21.80.88,33837,28.16,-81.6
M293SJ1AM0,0,1,0,Discover,Credit,Y,4,44.45583252,0,1,0,1,0,14,0,1,0,xmaily.com,1,0,0,199.94.161.203,75052,32.69,-97.01
3H1147ZQJ1,0,0,0,Mastercard,Credit,Y,5,74.33314198,0,1,0,1,0,13,0,0,0,yopmail.com,1,1,8.973852883,200.10.69.192,54701,44.82,-91.49
PZTNRAYN4P,0,1,0,JCB,Credit,Y,4,98.80798385,0,1,0,1,1,15,0,1,0,gmail.com,3,0,0,137.132.40.59,92833,33.88,-117.96
UWTOJYYOJI,0,0,0,Mastercard,Credit,N,5,100.9957622,0,1,0,1,0,25,0,0,0,yopmail.com,4,0,0,153.76.77.216,55379,44.77,-93.47
OLIBML2HTK,0,0,0,JCB,Credit,A,3,80.78065337,0,1,1,1,0,9,0,0,0,xmaily.com,1,0,0,112.250.103.53,83646,43.65,-116.43
SYVPENYOJO,0,0,0,Amex,Credit,Y,4,53.25294202,0,1,0,1,0,12,0,0,0,gmail.com,2,0,0,207.6.132.179,37043,36.56,-87.34
F3N6E7F5VX,0,1,0,Diners Club,Credit,A,4,79.8865531,0,0,0,1,1,16,0,0,0,yahoo.co.uk,3,0,0,212.222.150.135,33825,27.59,-81.5
536UXQR49A,0,1,0,Diners Club,Credit,Y,5,15.12143761,0,1,0,1,0,14,1,0,0,yopmail.com,2,0,0,200.62.204.88,87112,35.11,-106.62
4QHP1PCP6H,0,1,0,Other,Credit,Y,6,237.941067,0,1,0,1,1,16,0,0,0,aol.com,2,1,13.21555034,174.250.75.253,46929,40.54,-86.52
QZ8V0M1Z7V,0,0,0,Amex,Credit,A,2,74.0027299,0,0,0,1,1,14,0,0,0,outlook.com,3,0,0,39.228.141.137,78648,29.68,-97.64
S3J6NHSPS1,0,1,0,Mastercard,Credit,Y,2,50.83817334,0,1,0,1,0,20,0,0,1,yahoo.com,3,0,0,80.53.119.108,35640,34.43,-86.93
K1EFULZM3Z,0,0,0,Discover,Credit,Z,3,172.9733891,0,1,0,1,0,19,0,0,0,gmail.com,3,0,0,52.169.165.86,30019,33.98,-83.88
OWH0SFC1PT,0,0,0,Amex,Credit,Y,2,88.2061806,0,1,0,1,0,15,0,0,1,hotmail.com,4,0,0,107.116.0.46,65721,37.01,-93.2
CJVXLU7CMR,83.77265708,0,1,Amex,Credit,A,1,83.77265708,1,1,0,1,0,19,0,0,0,gotmail.net,1,0,0,28.177.232.129,73098,34.64,-97.16
V2U3ZMWU6N,0,0,0,Amex,Credit,Y,2,50.74429318,0,1,0,1,1,12,0,0,1,gotmail.net,2,0,0,142.251.11.203,32940,28.08,-80.6
BZY17EGF8W,0,0,1,Visa,Debit,Z,2,100.6823078,0,1,0,1,1,22,1,0,1,yahoo.com,1,1,18.12189807,9.54.147.246,75007,32.98,-96.89
5SUM04116O,0,1,0,Visa,Credit,Y,4,149.7501075,0,1,0,1,1,12,1,1,0,yahoo.co.uk,1,0,0,206.134.183.184,49120,41.83,-86.24
98OA9IX08T,0,0,1,Visa,Credit,Y,4,91.72779638,0,0,0,1,0,12,0,0,0,att.net,3,0,0,215.105.94.234,34243,27.33,-82.54
42FMI2B6CT,0,0,0,Discover,Credit,A,1,69.11605037,0,1,0,1,0,10,0,0,0,yahoo.co.uk,1,1,10.06002662,103.57.154.116,45140,39.26,-84.27
L8Y1MMHWXO,0,0,0,Visa,Debit,Y,4,70.29399175,0,1,0,1,1,20,0,0,0,aol.com,6,0,0,140.187.27.183,72933,35.29,-94.04
8FN733O5T0,0,0,0,Visa,Credit,Y,6,114.6405496,0,1,1,1,1,13,0,0,0,gmail.com,1,0,0,183.129.210.197,60411,41.5,-87.63
QJGR8X5R7A,0,0,0,Mastercard,Credit,Y,3,81.40112729,0,1,0,1,1,18,0,0,0,xmaily.com,2,0,0,86.81.202.176,74037,36,-95.97
QTQH6VIFW2,0,0,1,Visa,Credit,N,3,62.77421943,0,1,0,1,1,15,0,0,0,yopmail.com,1,1,85.30549409,128.4.212.206,33703,27.75,-82.64
NGE6QXQGKA,0,0,0,Mastercard,Debit,N,4,83.57372342,0,1,1,1,0,12,0,0,0,outlook.com,1,0,0,158.7.19.57,47362,39.92,-85.36
OK8WAS4S4D,0,1,0,JCB,Debit,Z,4,42.68528181,0,0,0,1,0,14,0,0,0,yopmail.com,3,1,2.888675658,194.216.188.112,76522,31.11,-97.9
1R5COJYVA9,0,1,0,Visa,Debit,Z,5,164.0228256,0,1,0,1,0,15,0,0,1,gmail.com,2,1,11.53677523,18.207.137.247,92602,33.74,-117.76
WKUSP5VE4H,232.7900318,0,1,Mastercard,Debit,Y,3,77.59667728,0,1,0,1,0,11,0,0,0,yahoo.co.uk,5,0,0,91.93.147.127,91901,32.8,-116.71
8E4SL79J1A,0,0,1,Mastercard,Credit,Y,1,51.94527277,0,0,0,1,1,14,0,0,0,yahoo.com,2,1,12.3970935,210.222.164.106,12866,43.06,-73.77
JA4R3ZBO2O,0,1,0,Visa,Credit,Y,2,62.8605644,0,1,0,1,0,18,1,1,0,gmail.com,3,0,0,177.47.31.45,37601,36.33,-82.36
MM5TSN063L,0,1,0,Mastercard,Credit,Y,1,68.5531947,0,1,0,1,1,16,0,0,0,gmail.com,3,0,0,140.209.188.210,56073,44.31,-94.46
XFRCY2DDVQ,0,0,1,Amex,Credit,A,3,20.86686635,0,1,0,1,1,16,0,0,0,yopmail.com,1,0,0,121.183.91.0,45013,39.39,-84.56
DDGR3FK2ED,153.1410974,0,1,Amex,Credit,Z,2,76.5705487,0,1,0,1,1,18,0,0,0,xmaily.com,3,0,0,181.77.81.251,14221,42.88,-78.85
DMC94QLM7C,0,1,0,Amex,Credit,Y,2,211.7831663,0,1,0,1,1,12,0,0,1,yahoo.com,1,0,0,191.46.87.45,40291,38.22,-85.74
VMIOHEA3HJ,0,0,1,Other,Debit,Y,3,63.60165712,0,1,0,1,0,12,0,0,0,att.net,3,0,0,149.221.82.66,75904,31.33,-94.72
L1J4S3QOIS,90.20620761,0,1,Discover,Other,A,2,45.1031038,0,1,0,1,1,20,1,0,0,yahoo.com,1,0,0,194.129.179.222,75154,32.51,-96.8
ME6NCPNR4M,0,0,0,Visa,Credit,Y,4,5.321837778,0,1,0,1,0,19,0,0,0,yopmail.com,1,0,0,102.251.64.5,30337,33.64,-84.46
GRSLMYQKGD,0,0,0,Other,Credit,Y,2,119.9736336,1,1,0,1,1,13,0,0,0,xmaily.com,1,0,0,215.160.106.39,1844,42.71,-71.18
KLJR11NIFA,0,0,0,Visa,Other,Y,4,31.3442096,0,1,0,1,0,11,0,0,0,yahoo.co.uk,1,0,0,223.3.135.204,86303,34.49,-112.44
XQ87MKSSJP,0,1,1,Mastercard,Other,Y,3,11.52983145,0,1,0,1,0,17,0,0,0,yahoo.co.uk,2,0,0,114.160.132.248,37363,35.06,-85.09
QY4R1YF79R,0,1,0,Discover,Debit,Y,3,32.13412239,0,1,0,1,1,14,0,0,0,xmaily.com,1,1,26.39867109,149.11.78.20,85022,33.62,-112.05
J3PZST06ZS,0,0,0,Visa,Credit,Y,2,124.9088439,0,1,0,1,0,14,0,1,0,yahoo.com,2,1,4.729887382,2.187.202.49,53713,43.07,-89.38
6HC0FHD6CS,0,0,0,Mastercard,Credit,Y,1,53.95519476,0,1,0,1,0,13,0,1,0,gmail.com,1,0,0,209.186.36.194,76542,31.09,-97.71
RQGQ2AXRNI,0,0,0,Visa,Debit,Y,1,57.19136693,0,1,0,1,0,14,0,0,1,yahoo.co.uk,1,0,0,194.222.207.196,17055,40.21,-77
PB7Y7H26P0,0,0,0,Mastercard,Credit,Y,1,102.2917791,0,1,0,1,0,14,0,0,0,yopmail.com,2,1,36.50334615,196.176.215.199,14414,42.91,-77.74
1E21T5FATD,0,0,0,JCB,Credit,Y,2,81.78087792,0,1,0,1,0,10,1,1,0,yahoo.com,2,0,0,221.52.164.26,84624,39.29,-112.56
7LFZ9CY4OX,0,0,1,Visa,Other,Y,2,45.14453937,0,1,0,1,0,12,0,0,0,outlook.com,1,0,0,208.38.90.234,19023,39.92,-75.26
VUHH3Z1SHD,0,0,0,Amex,Credit,Y,2,221.6767452,0,1,0,1,0,10,1,0,1,gmail.com,2,0,0,222.36.234.143,43935,40.1,-80.72
9GO8UN2K0Z,354.0062609,0,1,Amex,Credit,Y,3,118.002087,0,1,0,1,0,13,0,0,0,yahoo.co.uk,4,0,0,62.47.31.45,67207,37.68,-97.34
CQMGVZLTS4,0,0,0,Discover,Other,A,2,88.53778368,0,1,0,1,0,11,0,0,0,gmail.com,2,0,0,152.111.190.217,55077,44.82,-93.05
LH2UQ3GDO3,0,1,0,Mastercard,Debit,Y,5,18.98876516,0,1,0,1,0,18,0,0,0,yahoo.com,1,1,51.32366056,193.116.11.188,63052,38.36,-90.37
I3PM1ZRWKZ,0,1,0,Other,Credit,Y,1,23.35510099,0,0,0,1,1,15,0,0,0,yahoo.co.uk,1,0,0,35.32.170.244,90242,33.92,-118.14
PBTRY796AS,0,0,0,Mastercard,Other,Y,3,239.2268432,0,0,0,1,1,12,0,0,1,hotmail.com,3,0,0,142.139.239.103,60193,42.03,-88.08
8KNQS0H7SO,0,0,0,Visa,Credit,Y,4,111.6561782,0,1,0,1,0,14,1,0,0,aol.com,1,0,0,24.153.101.113,85201,33.44,-111.85
JFSC2P9BMS,75.90614402,0,1,Amex,Credit,Y,2,37.95307201,0,1,0,1,1,24,0,1,0,outlook.com,2,0,0,83.102.138.45,94526,37.81,-121.97
YFOGIZ77OF,0,0,0,Amex,Credit,Z,1,7.955182521,1,1,0,1,1,13,0,0,1,gotmail.net,3,1,33.12086084,197.36.217.246,92620,33.7,-117.76
8X1PN4MAAN,0,0,0,Amex,Credit,Y,7,15.69900545,0,0,1,1,0,14,0,0,1,yopmail.com,2,0,0,222.163.215.164,28552,35.3,-76.57
F8IF64XPD3,0,0,0,Mastercard,Credit,Y,2,16.22606676,0,1,0,1,0,14,0,0,0,aol.com,3,1,4.166472676,197.11.144.32,33707,27.75,-82.64
1E2YOSANBB,0,0,0,Visa,Debit,Y,3,99.81417838,1,1,0,1,0,16,1,0,0,outlook.com,1,1,9.724976313,120.210.52.121,95687,38.35,-121.93
2VM7RH5MMC,0,0,0,Visa,Credit,Y,2,68.30732179,1,1,0,1,1,19,0,0,0,att.net,3,0,0,181.243.231.49,28262,35.19,-80.83
BPKJVYQFFX,0,0,0,Visa,Debit,Y,6,18.92858661,0,1,0,1,1,11,0,0,0,gmail.com,1,0,0,147.25.86.208,10710,40.94,-73.86
S8G59OUWXX,0,1,0,Discover,Credit,Y,5,109.0614778,1,1,0,1,0,15,0,0,0,att.net,2,0,0,78.93.68.19,11726,40.67,-73.39
XFHWU2323S,0,1,0,Amex,Credit,Y,6,118.9927522,0,0,0,1,1,18,0,0,0,outlook.com,3,1,53.22487143,73.179.248.181,48150,42.39,-83.37
09EVQXGWL7,0,0,0,Mastercard,Credit,Y,1,93.80429328,0,1,0,1,1,11,0,0,0,gmail.com,2,1,13.56281803,134.211.52.186,94109,37.79,-122.42
5FENZ9GN7R,0,0,0,Amex,Credit,Y,4,145.9827148,0,0,0,1,1,21,1,0,0,outlook.com,2,0,0,206.72.218.32,60618,41.83,-87.68
VXW6BAKHCB,0,0,1,Visa,Other,Y,1,55.52788842,0,1,0,1,0,13,0,1,0,gmail.com,1,1,22.50788862,18.114.152.251,78240,29.45,-98.5
DR9Y8CK94Y,0,0,0,Visa,Credit,Z,4,58.0376714,0,1,1,1,0,12,0,0,0,xmaily.com,1,0,0,208.219.151.16,4950,44.79,-69.88
4YC0UD3XVJ,0,0,0,Discover,Credit,Y,6,99.79133332,1,1,0,1,0,16,0,0,0,gmail.com,1,0,0,80.79.238.210,7106,40.72,-74.17
CQQN4XBDHA,0,0,0,Visa,Credit,Z,1,16.39619748,0,0,0,1,1,13,0,0,0,gmail.com,1,0,0,1.252.119.41,42211,36.86,-87.82
B5U7R2SKQ8,59.26907441,0,1,Visa,Credit,A,2,29.6345372,0,1,0,1,0,13,0,0,0,gmail.com,1,0,0,220.191.196.217,39402,31.31,-89.3
1YZVWDZQ10,0,0,0,Amex,Credit,Z,4,27.97057147,1,1,0,1,0,12,0,1,0,gmail.com,2,1,20.10490534,217.106.5.40,84302,41.51,-112.04
IK3RYSOPV2,460.1135607,0,1,Amex,Credit,A,5,92.02271215,0,1,0,1,0,27,0,0,0,gmail.com,2,0,0,88.144.254.87,76135,32.75,-97.33
IFKIF3K2H3,0,0,0,Amex,Credit,Y,3,44.85048506,0,1,0,0,1,18,0,1,1,aol.com,1,0,0,223.113.33.239,3887,43.45,-71.03
3Q8CPM317T,0,0,1,Visa,Debit,Y,3,57.59119262,0,1,0,1,0,19,0,1,0,gmail.com,2,0,0,75.114.221.14,80911,38.86,-104.76
7I7GKOZSYM,0,0,0,Other,Credit,Y,1,63.40538772,0,0,0,1,1,18,1,0,0,gmail.com,2,1,17.71056773,162.89.37.90,7901,40.71,-74.36
W8G9SS2DTJ,0,0,1,Mastercard,Credit,Y,4,10.44616203,0,1,0,1,1,11,0,0,0,att.net,1,1,17.79550503,182.231.175.85,83401,43.5,-111.89
6NR1BU52GE,0,1,0,Visa,Credit,Y,4,32.55704192,0,1,0,1,1,23,0,0,0,yahoo.co.uk,1,0,0,179.77.173.203,18629,41.56,-76.06
ALTKJAW5O6,0,1,0,Visa,Other,A,1,35.75785856,0,1,0,1,1,16,0,0,0,yahoo.com,1,0,0,17.124.252.212,78217,29.45,-98.5
VDUFCLNF99,0,0,0,Amex,Credit,Y,3,30.06122489,0,1,0,1,1,20,0,0,0,outlook.com,1,0,0,221.247.109.245,88350,32.63,-105.69
DP15AN0988,0,0,1,Other,Credit,Y,1,250.7374773,0,0,0,1,1,18,0,0,1,gmail.com,1,0,0,156.153.139.237,19013,39.84,-75.37
ES3GIW79O1,0,0,0,Mastercard,Debit,Y,3,122.1626383,1,1,0,1,0,12,0,0,0,hotmail.com,3,1,34.83977942,158.77.224.2,6511,41.31,-72.92
UFMQGV2PFU,0,0,0,Amex,Credit,Y,2,36.7643836,0,1,0,1,1,15,0,0,0,xmaily.com,1,0,0,115.59.254.212,91321,34.36,-118.47
TQBFRWFH5J,0,1,0,Mastercard,Debit,Z,2,43.34862596,0,1,0,1,0,18,0,0,0,yahoo.com,1,1,26.25339746,171.76.6.159,33709,27.75,-82.64
16QBHV6BFA,0,0,1,Amex,Credit,Y,4,38.00275474,0,1,0,1,0,20,0,0,0,gmail.com,1,0,0,17.53.97.24,10461,40.84,-73.87
1X2Z6G1IFM,0,1,0,Mastercard,Credit,Y,1,62.21262421,0,1,1,1,1,13,0,0,0,gmail.com,2,0,0,63.48.70.231,27948,36.01,-75.66
3E7W6F66WH,0,1,0,Mastercard,Credit,Y,2,86.88352023,0,0,0,1,1,12,0,1,1,outlook.com,3,0,0,213.237.168.254,63501,40.19,-92.57
K08BV0SVG0,0,1,0,Visa,Credit,Y,1,119.9821853,0,1,1,1,0,20,0,0,1,att.net,2,0,0,77.170.145.103,85283,33.36,-111.93
DNHU0RIKUQ,0,0,1,Mastercard,Credit,Y,4,105.7718211,0,1,0,1,0,14,0,0,0,yopmail.com,3,1,14.69196369,216.49.85.31,85306,33.62,-112.17
OF9VO5XZBJ,0,0,0,Visa,Credit,Y,4,21.6933768,0,1,0,1,1,11,0,0,0,gmail.com,1,0,0,219.65.69.29,10801,40.92,-73.77
QWZJNOYAWQ,0,1,0,Visa,Debit,Y,2,87.96784867,1,1,0,1,0,17,0,0,0,yahoo.com,1,0,0,90.60.95.44,80113,39.64,-104.96
66KTOEJVYR,0,0,0,Discover,Credit,Y,2,79.57418754,0,1,0,1,0,13,0,0,0,yopmail.com,2,0,0,177.41.108.19,91342,34.32,-118.38
K0GIP0P4FA,0,1,0,Discover,Other,Y,1,48.11387998,0,1,0,1,0,16,1,0,0,yahoo.com,1,0,0,153.189.118.25,6441,41.49,-72.55
9DI6XFA7BU,0,0,0,JCB,Credit,Y,5,85.68653673,0,1,0,1,0,16,0,0,0,outlook.com,2,0,0,152.138.169.240,64119,39.09,-94.58
H35PEIZCEV,0,0,0,Amex,Credit,Y,3,24.33921511,1,1,0,1,1,9,0,0,0,yopmail.com,3,1,18.29343189,200.87.235.200,46590,41.21,-85.81
X2SLOTP2N5,0,0,1,Discover,Credit,Y,3,49.99961795,0,1,0,1,0,15,0,0,0,aol.com,1,0,0,205.80.179.223,8501,40.17,-74.58
BFSODU184U,0,0,0,Visa,Credit,Y,4,71.65401611,1,1,0,0,0,13,0,0,0,outlook.com,2,0,0,152.172.142.132,27516,35.92,-79.04
KNQ5DD3LVG,0,1,0,Amex,Credit,Y,4,112.0385853,0,1,0,1,1,21,0,0,1,att.net,1,1,43.34010401,204.15.72.229,29581,34.23,-79.14
PWNSPNE1NX,202.6465959,0,0,Diners Club,Credit,A,2,101.3232979,0,1,0,1,1,19,0,0,0,yahoo.com,3,1,7.934372795,57.223.192.184,80228,39.76,-104.87
0GBDLSA60P,0,0,0,Amex,Credit,Y,3,58.63028412,0,0,0,1,1,20,0,0,0,gmail.com,2,0,0,157.233.25.124,11373,40.72,-73.87
4DD743O3XP,0,1,0,JCB,Credit,Y,1,39.56568135,1,1,1,1,0,17,0,0,0,yahoo.com,2,1,17.30130136,34.36.138.205,11226,40.64,-73.94
6MZRNKSWWE,0,0,0,Amex,Credit,Y,2,160.5874106,0,1,0,1,0,21,0,0,1,xmaily.com,2,1,3.784383772,195.176.161.167,62221,38.53,-90
QZPMQ7URJI,0,0,0,Discover,Debit,Y,3,102.032855,0,1,0,1,0,16,0,0,0,gmail.com,1,1,7.52995193,174.18.13.245,14621,43.16,-77.61
SAQ1KF7JQP,0,0,0,Visa,Credit,Y,2,24.35352211,1,1,1,1,1,14,1,0,1,yahoo.com,3,0,0,217.165.117.105,22534,38.03,-77.63
SBN3LGSGVO,0,0,0,Visa,Credit,Y,3,30.86377255,0,1,0,0,1,11,0,1,0,xmaily.com,3,0,0,15.211.118.131,47304,40.19,-85.39
SADUQ839KY,0,0,0,Visa,Credit,Y,4,53.41921148,0,1,0,1,1,16,1,1,0,gotmail.net,1,1,2.824741511,134.131.95.180,90717,33.79,-118.31
6BKWT1XOOS,0,1,1,Visa,Debit,Y,3,28.06066741,0,1,1,1,0,18,0,0,0,att.net,4,0,0,122.234.120.147,7105,40.72,-74.17
FO7HZC3FNB,0,0,1,Visa,Debit,Z,4,57.38962787,1,0,0,1,0,9,0,0,0,gmail.com,1,0,0,204.88.110.28,85008,33.46,-111.98
8PAWNNTNBZ,136.9605372,1,1,Visa,Credit,Z,3,45.6535124,0,1,0,1,1,9,0,0,0,yahoo.com,3,1,22.5148185,75.147.55.13,32092,29.89,-81.31
J4WS8XCUAM,0,0,0,Mastercard,Credit,A,5,53.19958082,0,1,0,1,0,18,0,0,0,yahoo.com,1,0,0,154.203.229.72,92587,33.69,-117.24
YIK0B4LE4O,0,0,0,Mastercard,Credit,Y,2,73.99966586,0,1,0,1,1,23,1,0,0,gotmail.net,1,1,64.42210638,136.138.243.136,68521,40.81,-96.68
78Y3HKW5K2,0,0,0,Diners Club,Debit,Y,7,165.9126735,0,1,0,1,0,23,0,0,1,outlook.com,2,0,0,150.144.71.120,79414,33.57,-101.87
6QATZ9NMH1,0,1,0,Mastercard,Credit,Z,1,169.4443161,0,1,0,1,0,14,0,0,0,outlook.com,2,1,16.57558654,110.251.108.19,22066,39.01,-77.28
VAT93B6XUN,0,0,0,Discover,Credit,Y,2,111.2841413,0,1,1,1,1,15,0,0,0,yahoo.co.uk,1,1,14.61581296,207.40.19.1,6066,41.84,-72.45
CIQGOGZW5Q,0,0,0,Mastercard,Credit,Y,2,53.4223532,0,1,0,1,0,14,0,0,0,outlook.com,2,0,0,167.149.158.116,46383,41.47,-87.05
V5ZAFR44TO,0,0,1,Mastercard,Credit,A,6,137.4491011,0,1,0,1,0,14,0,0,0,yahoo.co.uk,3,1,13.54717188,143.19.95.177,55409,44.96,-93.26
FKH4QZR2SJ,0,1,0,Discover,Debit,N,2,168.7892179,0,1,0,1,1,17,0,0,0,outlook.com,1,1,14.48364656,70.237.75.73,77302,30.32,-95.47
GHH33PQC57,0,0,0,Other,Debit,Y,4,32.65632958,0,0,0,1,1,23,0,1,0,gmail.com,1,0,0,116.38.15.50,63026,38.53,-90.45
FSRP7GTIAT,0,0,0,Visa,Debit,Y,7,160.3528723,0,1,0,1,0,15,0,0,1,aol.com,1,0,0,81.148.77.200,93405,35.27,-120.69
YJZ8JTO8PI,0,0,0,Discover,Credit,Y,2,85.39315595,0,1,0,1,0,13,0,0,0,yahoo.com,1,0,0,101.244.90.250,91360,34.21,-118.88
O2BKJIOJ9K,0,0,1,Amex,Credit,Y,2,20.12263095,0,1,0,1,0,15,1,0,0,outlook.com,1,0,0,192.97.81.23,46307,41.42,-87.35
GWC8B44UYP,0,1,1,Visa,Credit,Y,1,43.06080971,0,1,0,1,0,11,0,0,0,yahoo.com,1,1,56.51036602,132.117.102.91,95451,38.91,-122.79
NNVXD3LP3O,0,0,0,Mastercard,Credit,Y,2,45.38643706,1,1,1,1,1,17,0,0,0,aol.com,3,0,0,67.239.205.188,74729,34.13,-96.26
DB7XO1WHPR,0,0,0,Amex,Credit,Z,4,35.3788883,0,1,0,1,1,7,0,0,0,yopmail.com,3,1,62.73846002,215.130.15.101,56026,43.87,-93.3
KIR7K50P7J,0,0,0,Amex,Credit,A,4,14.53273857,0,1,1,1,1,15,0,0,0,gmail.com,1,0,0,187.17.255.72,28166,35.7,-80.89
XL9KDDSWIE,0,0,0,Visa,Credit,Y,5,131.2321076,0,1,0,1,1,14,0,0,0,gmail.com,1,0,0,223.250.48.60,40336,37.69,-83.96
EA8Y8V8AZ3,0,0,0,Amex,Credit,Y,2,42.76604107,0,1,0,1,1,13,0,0,0,att.net,5,1,16.06136803,218.104.76.165,91784,34.14,-117.65
T3TN913DL7,0,0,0,Mastercard,Credit,N,6,112.2292525,0,1,0,1,0,14,0,0,0,yopmail.com,1,0,0,143.92.46.12,72764,36.18,-94.14
KYBRSIU56Z,0,1,1,Visa,Credit,Y,2,23.19113897,0,1,0,1,1,19,0,0,1,gmail.com,2,0,0,167.15.36.20,47714,37.98,-87.54
WNP0G5F54F,0,0,1,Amex,Credit,A,4,75.64523686,0,1,0,1,1,7,0,0,0,gmail.com,2,0,0,141.75.145.224,53948,43.8,-90.08
S8POIOR599,0,1,0,Visa,Credit,Y,3,132.0389978,0,1,1,1,0,20,0,0,0,gmail.com,3,0,0,221.178.55.94,83687,43.6,-116.54
SH6OII6QF8,0,0,0,Other,Credit,Y,5,19.7970718,0,1,0,1,0,25,1,0,0,gmail.com,3,1,21.23707475,144.189.220.240,7201,40.66,-74.19
WK84W5E06N,0,0,0,Mastercard,Credit,Y,4,25.69897959,0,1,1,1,0,9,0,0,0,yahoo.com,1,1,27.98162875,145.189.45.225,64138,39.09,-94.58
6ZYPCIRU4K,0,0,1,Visa,Credit,Y,3,101.6248227,0,0,0,1,0,11,0,0,0,gmail.com,1,0,0,194.32.177.201,80017,39.69,-104.81
5NV8A4KHF4,0,0,0,Mastercard,Credit,Y,2,6.408788213,0,1,0,0,0,14,0,0,0,yopmail.com,4,0,0,222.7.246.22,2169,42.26,-71
MR433J0Z08,0,0,0,Visa,Credit,A,4,44.25430211,0,1,1,1,1,16,0,0,1,gotmail.net,2,0,0,159.114.253.177,19604,40.33,-75.92
249HAPP1TG,0,0,0,Mastercard,Debit,Y,2,44.25342079,0,1,0,1,0,18,0,0,0,gmail.com,1,0,0,167.247.130.67,48044,42.66,-82.91
THKIIQGYQO,0,0,0,Amex,Credit,Y,6,7.09552485,1,1,0,1,0,17,0,1,0,yahoo.com,4,1,47.61839172,114.102.49.121,11426,40.72,-73.71
XQXXJ9LL2X,0,0,0,Amex,Credit,A,1,15.42376762,0,1,0,1,0,12,0,0,0,gmail.com,2,0,0,156.250.253.199,78045,27.53,-99.48
B5T9F4NYZR,0,0,0,Visa,Debit,Y,1,152.8573858,0,1,0,1,1,15,0,0,0,yahoo.com,3,1,3.999268951,209.234.90.207,10530,41.02,-73.8
T8IVADZMQL,0,0,0,Mastercard,Credit,A,3,51.24412677,0,1,0,1,0,14,0,1,0,yahoo.com,1,1,26.51593932,172.154.152.82,13662,44.92,-74.89
HUYWPYB1R2,0,0,0,JCB,Credit,A,4,52.69528453,0,1,0,1,1,21,0,0,0,gmail.com,1,0,0,135.75.33.156,35757,34.7,-86.74
PF65IIWL4H,0,0,0,Visa,Credit,Y,2,50.77368936,0,1,1,1,1,24,0,0,0,yahoo.com,1,0,0,204.139.52.95,32168,29.02,-80.92
HEBZJS4RY6,0,1,0,JCB,Credit,Y,3,85.09242761,0,1,0,1,0,14,0,0,0,gmail.com,5,0,0,143.17.13.54,77019,29.76,-95.38
0SY7A2GN0Z,0,0,0,Visa,Credit,Z,3,153.7349915,0,1,0,1,0,15,0,0,1,yahoo.com,2,1,33.59142535,156.134.59.220,63376,38.77,-90.6
32WDY9ROFZ,0,1,0,Mastercard,Credit,Y,2,89.86200816,0,1,0,1,0,16,0,0,0,yopmail.com,2,0,0,218.63.132.223,83605,43.66,-116.63
DO2CU61OND,0,0,0,Amex,Credit,Y,4,29.54987515,0,1,0,1,0,16,0,0,1,gmail.com,1,0,0,138.230.208.85,2148,42.43,-71.05
BC0AB5SREL,0,0,0,Amex,Credit,A,3,84.56708578,0,1,0,1,1,18,0,0,0,yahoo.com,2,0,0,201.190.12.95,80236,39.76,-104.87
7JNVMW9RZO,0,0,0,Discover,Credit,Z,2,89.58085125,0,1,0,1,0,14,0,0,1,outlook.com,1,0,0,16.33.156.98,12983,44.32,-74.13
CGIZB2DYS8,0,1,0,Mastercard,Credit,A,3,66.9071142,0,0,0,1,0,19,0,0,0,gmail.com,1,0,0,216.207.240.195,93940,36.6,-121.88
1OVI4SMEK7,62.17446439,1,0,Amex,Credit,Y,4,15.5436161,0,1,0,1,0,18,0,0,0,hotmail.com,4,0,0,207.10.61.204,2766,41.96,-71.18
